Service ID,id,title,HTML
722,14962,Service 722: CARE Administration,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>724,602</td>
          <td style='text-align:right'>332,306</td>
          <td style='text-align:right'>1,056,908</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2</td>
          <td style='text-align:right'>2</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>589,957</td>
          <td style='text-align:right'>242,857</td>
          <td style='text-align:right'>832,814</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2</td>
          <td style='text-align:right'>2</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>625,354</td>
          <td style='text-align:right'>257,785</td>
          <td style='text-align:right'>883,139</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2</td>
          <td style='text-align:right'>2</td>
      </tr></tbody></table>"
723,13708,Service 723: Advocacy for Seniors,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>42,827</td>
          <td style='text-align:right'>2,036,962</td>
          <td style='text-align:right'>2,079,789</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>9</td>
          <td style='text-align:right'>9</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>93,605</td>
          <td style='text-align:right'>847,394</td>
          <td style='text-align:right'>940,999</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>9</td>
          <td style='text-align:right'>9</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>93,985</td>
          <td style='text-align:right'>809,912</td>
          <td style='text-align:right'>903,897</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>9</td>
          <td style='text-align:right'>9</td>
      </tr></tbody></table>"
724,13709,Service 724:  	Direct Care and Support Planning,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,053,277</td>
          <td style='text-align:right'>2,053,277</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>14</td>
          <td style='text-align:right'>14</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,685,494</td>
          <td style='text-align:right'>2,685,494</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>17</td>
          <td style='text-align:right'>17</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,781,228</td>
          <td style='text-align:right'>2,781,228</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>17</td>
          <td style='text-align:right'>17</td>
      </tr></tbody></table>"
725,23822,Service 725: Community Services for Seniors,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>233,758</td>
          <td style='text-align:right'>5,677,429</td>
          <td style='text-align:right'>5,911,187</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>9</td>
          <td style='text-align:right'>9</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>198,519</td>
          <td style='text-align:right'>4,710,169</td>
          <td style='text-align:right'>4,908,688</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>10</td>
          <td style='text-align:right'>10</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>201,158</td>
          <td style='text-align:right'>4,839,077</td>
          <td style='text-align:right'>5,040,235</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>10</td>
          <td style='text-align:right'>10</td>
      </tr></tbody></table>"
726,14946,Service 726: General Services Administration,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>534,081</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>534,081</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>26</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>26</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>44,126</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>44,126</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>22</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>22</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>164,304</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>164,304</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>22</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>22</td>
      </tr></tbody></table>"
727,13689,Service 727: Real Property Management,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,590,999</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,590,999</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>29</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>29</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,604,670</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,604,670</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>26</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>26</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>2,398,367</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2,398,367</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>26</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>26</td>
      </tr></tbody></table>"
730,14948,Service 730: Public and Private Energy Performance,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>1,377,102</td>
          <td style='text-align:right'>1,377,102</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>0</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>533,926</td>
          <td style='text-align:right'>811,500</td>
          <td style='text-align:right'>1,345,426</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>4</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>660,365</td>
          <td style='text-align:right'>811,500</td>
          <td style='text-align:right'>1,471,865</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>4</td>
      </tr></tbody></table>"
731,14949,Service 731: Facilities Management,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>7,240,782</td>
          <td style='text-align:right'>25,589,280</td>
          <td style='text-align:right'>32,830,062</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>3</td>
          <td style='text-align:right'>96</td>
          <td style='text-align:right'>99</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>7,652,699</td>
          <td style='text-align:right'>30,575,648</td>
          <td style='text-align:right'>38,228,347</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>94</td>
          <td style='text-align:right'>101</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>8,752,850</td>
          <td style='text-align:right'>31,213,131</td>
          <td style='text-align:right'>39,965,981</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>92</td>
          <td style='text-align:right'>99</td>
      </tr></tbody></table>"
734,15095,Service 734: Design and Construction/Capital Projects Division,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>1,248,539</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>1,248,539</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>24</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>24</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>968,458</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>968,458</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>24</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>24</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>982,016</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>982,016</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>23</td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>23</td>
      </tr></tbody></table>"
737,14965,Service 737: Administration-HCD,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>5,554,269</td>
          <td style='text-align:right'>578,734</td>
          <td style='text-align:right'>6,133,003</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>37</td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>44</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>5,306,686</td>
          <td style='text-align:right'>1,438,222</td>
          <td style='text-align:right'>6,744,908</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>41</td>
          <td style='text-align:right'>5</td>
          <td style='text-align:right'>46</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>5,417,527</td>
          <td style='text-align:right'>1,437,308</td>
          <td style='text-align:right'>6,854,835</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>41</td>
          <td style='text-align:right'>5</td>
          <td style='text-align:right'>46</td>
      </tr></tbody></table>"
738,13714,Service 738: Weatherization,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>663,916</td>
          <td style='text-align:right'>890,578</td>
          <td style='text-align:right'>1,554,494</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>5</td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>9</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>799,439</td>
          <td style='text-align:right'>4,980,041</td>
          <td style='text-align:right'>5,779,480</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>5</td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>9</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>776,856</td>
          <td style='text-align:right'>5,050,719</td>
          <td style='text-align:right'>5,827,575</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>5</td>
          <td style='text-align:right'>4</td>
          <td style='text-align:right'>9</td>
      </tr></tbody></table>"
740,13715,Service 740: Dawson Center,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>15,246</td>
          <td style='text-align:right'>263,767</td>
          <td style='text-align:right'>279,013</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2</td>
          <td style='text-align:right'>2</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>46,992</td>
          <td style='text-align:right'>402,456</td>
          <td style='text-align:right'>449,448</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2</td>
          <td style='text-align:right'>2</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>47,681</td>
          <td style='text-align:right'>425,743</td>
          <td style='text-align:right'>473,424</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>0</td>
          <td style='text-align:right'>2</td>
          <td style='text-align:right'>2</td>
      </tr></tbody></table>"
741,15018,Service 741: Community Action Partnership,"<p><em>For your reference, the Fiscal 2020 Actual, Fiscal 2021 Adopted, and Fiscal 2022 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2020 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>598,138</td>
          <td style='text-align:right'>6,614,475</td>
          <td style='text-align:right'>7,212,613</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>8</td>
          <td style='text-align:right'>95</td>
          <td style='text-align:right'>103</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2021 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>709,080</td>
          <td style='text-align:right'>9,075,115</td>
          <td style='text-align:right'>9,784,195</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>101</td>
          <td style='text-align:right'>108</td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2022 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'>751,893</td>
          <td style='text-align:right'>9,466,891</td>
          <td style='text-align:right'>10,218,784</td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'>7</td>
          <td style='text-align:right'>101</td>
          <td style='text-align:right'>108</td>
      </tr></tbody></table>"
