Service ID,id,title,HTML
682,15077,Service 682: Parking Management,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
683,15078,Service 683: Street Management,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
684,15079,Service 684: Traffic Management,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
685,15080,Service 685: Special Events,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
687,15081,Service 687: Inner Harbor Services-DOT,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
688,15082,Service 688: Snow and Ice Control,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
689,15083,Service 689: Vehicle Impounding and Disposal,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
690,15084,Service 690: Sustainable Transportation,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
691,15085,Service 691: Public Right of Way Landscape Management,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
692,15086,Service 692: Bridge and Culvert Management,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
693,15087,Service 693: Parking Enforcement,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
694,15088,Service 694: Survey Control,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
695,15089,Service 695: Dock Master,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
696,15090,Service 696: Street Cuts Management,"<p><em>For your reference, the Fiscal 2022 Actual, Fiscal 2023 Adopted, and Fiscal 2024 Current Level of Service (CLS) expenditure and position information
      have been populated below.</em></p><h4><strong>Fiscal 2022 Actual</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2023 Adopted Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
      </tbody></table>
      
      <h4><strong>Fiscal 2024 Current Level of Service Budget</strong></h4>
      
      <table><tbody>
        <tr style='text-align:right'>
          <td>&nbsp;</td>
          <td><strong>General Fund</strong></td>
          <td><strong>Other Funds</strong></td>
          <td><strong>Total</strong></td>
        </tr>
        <tr>
          <td><strong>Expenditures</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
        </tr>
        <tr>
          <td><strong>Funded Full Time Positions</strong></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
          <td style='text-align:right'></td>
      </tr></tbody></table>"
