"Service ID","Service Name","Type","PMID","Priority Measure","2015","2016","2017","2018","2019","2020","FY 2015","FY 2016","FY 2017","FY 2018","FY 2019","FY 2020"
"14951","Service 307: Substance Abuse and Mental Health","Effectiveness","92433","% of clients retained in outpatient substance use disorder treatment for at least 90 days","60.00","55.00","55.00","55.00","55.00","55.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14951","Service 307: Substance Abuse and Mental Health","Output","341456","# of clients receiving mental health services through the public behavioral health system (PBHS)","0.00","0.00","58,000.00","60,000.00","60,000.00","60,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14951","Service 307: Substance Abuse and Mental Health","Output","341457","# of clients receiving substance use disorder services","0.00","0.00","24,000.00","26,000.00","40,000.00","40,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14951","Service 307: Substance Abuse and Mental Health","Output","341458","# of calls to the Crisis, Information, and Referral Line","0.00","0.00","49,000.00","52,000.00","52,000.00","52,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14952","Service 308: Maternal and Child Health","Output","97611","# of unduplicated families that receive case management services by professional home visitors","150.00","250.00","250.00","100.00","150.00","138.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14952","Service 308: Maternal and Child Health","Effectiveness","97612","% of children receiving home visiting services that have a completed social/emotional development screening at recommended intervals","55.00","55.00","60.00","60.00","60.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14952","Service 308: Maternal and Child Health","Outcome","97614","% of women who report smoking in pregnancy citywide","11.00","10.90","10.80","10.70","10.50","10.40","0.00","0.00","0.00","0.00","0.00","0.00"
"14952","Service 308: Maternal and Child Health","Outcome","97615","% of babies with low birth weight citywide","11.70","11.50","11.40","11.30","11.20","11.10","0.00","0.00","0.00","0.00","0.00","0.00"
"14952","Service 308: Maternal and Child Health","Output","134259","# of reproductive health service clients served by City clinics","0.00","0.00","0.00","0.00","0.00","0.00","7,580.00","7,580.00","8,000.00","7,800.00","7,500.00","7,500.00"
"14953","Service 310: School Health Services","Effectiveness","92424","% of asthmatic schoolchildren who have rescue medications available at school","70.00","80.00","70.00","65.00","60.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14953","Service 310: School Health Services","Effectiveness","92425","% students returned to class after health suite visit","85.00","85.00","82.00","83.00","83.00","83.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14953","Service 310: School Health Services","Output","92427","# of visits to school health suites (includes hearing and vision screens)","410,000.00","350,000.00","350,000.00","362,000.00","362,000.00","362,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14953","Service 310: School Health Services","Outcome","126566","% of unduplicated overweight/obese students seen at school-based health centers who have received individual nutrition education","0.00","0.00","0.00","0.00","0.00","0.00","80.00","80.00","80.00","80.00","82.00","82.00"
"14953","Service 310: School Health Services","Effectiveness","126567","% of students with active asthma who have an asthma action plan on file in the health suite","0.00","0.00","0.00","0.00","0.00","0.00","80.00","80.00","70.00","65.00","60.00","60.00"
"14954","Service 311: Health Services for Seniors","Effectiveness","92421","% of individuals receiving comprehensive evaluation services  within 15 days of request/referral","85.00","85.00","90.00","95.00","95.00","95.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14954","Service 311: Health Services for Seniors","Output","92422","# of individuals requesting comprehensive evaluation services","2,500.00","3,000.00","3,700.00","3,700.00","3,700.00","3,700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14954","Service 311: Health Services for Seniors","Output","97057","# of senior companion hours provided annually","78,300.00","78,300.00","78,300.00","60,000.00","60,000.00","60,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14954","Service 311: Health Services for Seniors","Output","98388","# of senior companion clients receiving in-home and respite services","108.00","108.00","115.00","115.00","115.00","115.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14954","Service 311: Health Services for Seniors","Output","98389","# of senior companion clients receiving assistance in a community or adult day care setting","12.00","12.00","12.00","12.00","12.00","12.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14955","Service 315: Emergency Services-Health","Outcome","92416","% of outbreaks with a confirmed etiology","85.00","90.00","90.00","90.00","75.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14955","Service 315: Emergency Services-Health","Effectiveness","92417","% of animal bite reports for which rabies investigation is started within 24 hours of report","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14955","Service 315: Emergency Services-Health","Effectiveness","92418","% of transports completed on time","96.00","96.00","96.00","96.00","85.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14955","Service 315: Emergency Services-Health","Output","92419","# of investigated outbreaks","25.00","30.00","30.00","30.00","30.00","30.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14955","Service 315: Emergency Services-Health","Output","98356","# of medical transports facilitated","252,425.00","129,958.00","130,337.00","70,498.00","55,000.00","55,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14956","Service 316: Youth and Trauma Services","Outcome","92412","# of victims served","0.00","0.00","0.00","0.00","70.00","70.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14956","Service 316: Youth and Trauma Services","Output","92415","# of participants in Trauma-Informed Care trainings  ","0.00","0.00","0.00","0.00","815.00","815.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14960","Service 720: HIV Treatment Services for the Uninsured","Outcome","92393","% of clients achieving undetectable viral load","85.00","85.00","85.00","85.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14960","Service 720: HIV Treatment Services for the Uninsured","Outcome","92394","% of community outreach identified HIV positive clients enrolled in care","85.00","85.00","85.00","85.00","85.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14960","Service 720: HIV Treatment Services for the Uninsured","Effectiveness","92395","% of newly diagnosed HIV positive clients who were interviewed for partner services","0.00","0.00","0.00","0.00","0.00","0.00","90.00","90.00","90.00","90.00","90.00","90.00"
"14960","Service 720: HIV Treatment Services for the Uninsured","Output","92396","# of needles exchanged","500,000.00","750,000.00","1,300,000.00","1,600,000.00","1,900,000.00","1,900,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14960","Service 720: HIV Treatment Services for the Uninsured","Output","92397","# of HIV tests performed through Community Outreach","18,000.00","18,000.00","18,000.00","18,000.00","15,000.00","15,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14961","Service 721: Senior Centers","Output","92442","# of participants receiving education and training opportunities ","32,000.00","32,000.00","32,000.00","32,000.00","32,000.00","32,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14961","Service 721: Senior Centers","Output","92443","# of unduplicated seniors accessing services through senior centers","50,000.00","50,000.00","50,000.00","60,000.00","60,000.00","61,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14961","Service 721: Senior Centers","Output","98400","# of unduplicated individuals served through the legal assistance program","1,100.00","1,100.00","1,100.00","1,500.00","1,500.00","1,500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14961","Service 721: Senior Centers","Output","126575","# of participants enrolled in senior center fitness programs","3,100.00","3,100.00","3,200.00","5,500.00","5,500.00","5,800.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14961","Service 721: Senior Centers","Output","126576","# of seniors accessing healthcare and social benefits through senior centers","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14964","Service 605: Head Start","Outcome","92859","% of 3 year olds ""ready"" in each school readiness domain","90.00","90.00","90.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14964","Service 605: Head Start","Effectiveness","92860","% of enrollment during contract period","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14964","Service 605: Head Start","Efficiency","92861","Cost per child","9,559.00","9,559.00","9,559.00","9,559.00","9,559.00","9,559.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14964","Service 605: Head Start","Output","92862","# of children receiving Head Start Services","759.00","759.00","759.00","759.00","759.00","759.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14966","Service 742: Promote Homeownership","Output","92481","# of incentives provided","824.00","850.00","775.00","775.00","800.00","657.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14966","Service 742: Promote Homeownership","Outcome","92483","% of incentive recipients who are new city residents","0.00","21.00","23.00","24.00","27.00","25.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14966","Service 742: Promote Homeownership","Efficiency","398284","# of days on average from complete application date to decision date","0.00","0.00","0.00","0.00","15.00","15.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14966","Service 742: Promote Homeownership","Effectiveness","398285","% of incentives provided to Low & Moderate Income homebuyers","0.00","0.00","0.00","0.00","51.00","51.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14966","Service 742: Promote Homeownership","Outcome","398286","# of affordable homeownership sales facilitated","0.00","0.00","0.00","0.00","200.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14967","Service 745: Housing Code Enforcement","Output","92477","# of property maintenance code enforcement inspections","275,000.00","280,000.00","240,000.00","240,000.00","220,000.00","240,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14967","Service 745: Housing Code Enforcement","Effectiveness","92480","% of service requests closed on time (15 days)","96.00","99.00","90.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14967","Service 745: Housing Code Enforcement","Efficiency","398287","% of interior notice reinspections completed on time","0.00","0.00","0.00","0.00","70.00","70.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14967","Service 745: Housing Code Enforcement","Outcome","398288","# of interior notices abated","0.00","0.00","0.00","0.00","3,000.00","3,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14967","Service 745: Housing Code Enforcement","Outcome","398289","# of structures released for demolition or stabilization","0.00","0.00","0.00","0.00","500.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14968","Service 748: Affordable Housing","Efficiency","398294","Ratio of total development cost to city dollars contributed","0.00","0.00","0.00","0.00","6.00","6.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14968","Service 748: Affordable Housing","Effectiveness","398295","City dollars contributed per affordable housing unit created","0.00","0.00","0.00","0.00","0.00","30,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14968","Service 748: Affordable Housing","Output","398296","City contribution to affordable housing creation","0.00","0.00","0.00","0.00","0.00","3,000,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14968","Service 748: Affordable Housing","Outcome","398297","Total affordable housing units created","0.00","0.00","0.00","0.00","0.00","315.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14969","Service 750: Housing Rehabilitation Services","Outcome","92463","% of homeowners still occupying unit after 5 years","95.00","95.00","85.00","85.00","85.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14969","Service 750: Housing Rehabilitation Services","Output","97585","# of houses remediated for lead","80.00","80.00","85.00","62.00","50.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14969","Service 750: Housing Rehabilitation Services","Efficiency","398301","Average value of rehab loans and grants closed","0.00","0.00","0.00","0.00","13,000.00","13,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14969","Service 750: Housing Rehabilitation Services","Effectiveness","398302","% of lead clearance tests passed on first attempt","0.00","0.00","0.00","0.00","96.00","96.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14969","Service 750: Housing Rehabilitation Services","Effectiveness","398303","% of total rehab quality control inspections passed on first attempt","0.00","0.00","0.00","0.00","0.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14969","Service 750: Housing Rehabilitation Services","Output","398304","# of rehab loans and grants closed","0.00","0.00","0.00","0.00","212.00","212.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14970","Service 754: Summer Food Service Program","Efficiency","92449","Cost per meal","3.00","4.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14970","Service 754: Summer Food Service Program","Output","92450","# of Meals Served","1,500,000.00","800,075.00","1,000,000.00","1,000,000.00","750,000.00","700,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14970","Service 754: Summer Food Service Program","Output","92451","# of Sites","500.00","400.00","400.00","400.00","400.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14970","Service 754: Summer Food Service Program","Effectiveness","92452","% of unused meals","0.00","0.00","2.00","2.00","3.50","3.50","0.00","0.00","0.00","0.00","0.00","0.00"
"14971","Service 809: Retention, Expansion, and Attraction of Businesses","Outcome","92113","# of jobs created or retained in Baltimore City","1,785.00","4,527.00","4,790.00","8,616.00","8,788.00","3,869.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14971","Service 809: Retention, Expansion, and Attraction of Businesses","Output","92114","Companies BDC assisted in staying in Baltimore City","142.00","93.00","149.00","153.00","158.00","248.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14971","Service 809: Retention, Expansion, and Attraction of Businesses","Efficiency","92115","Jobs retained in or added to City per FTE","223.00","178.00","292.00","768.00","784.00","326.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14971","Service 809: Retention, Expansion, and Attraction of Businesses","Effectiveness","92116","Loan dollars per job retained or attracted in Baltimore City","428.00","525.00","472.00","482.00","473.00","482.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14971","Service 809: Retention, Expansion, and Attraction of Businesses","Outcome","92117","Private investment leveraged through BDC programs (in millions)","116,000,000.00","500,000,000.00","565,000,000.00","584,000,000.00","601,945,155.00","318,359,285.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14971","Service 809: Retention, Expansion, and Attraction of Businesses","Effectiveness","92795","Net # of new and expanding businesses in commercial corridors","50.00","85.00","94.00","110.00","102.00","139.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14971","Service 809: Retention, Expansion, and Attraction of Businesses","Efficiency","92796","$ of private investment for every dollar of public investment ","3.00","3.00","3.00","4.00","4.00","3.50","0.00","0.00","0.00","0.00","0.00","0.00"
"14973","Service 811: Inner Harbor Coordination","Effectiveness","92810","% of mystery shoppers reporting Area Clean/Free of Trash","0.92","0.93","0.94","0.93","0.94","0.95","0.00","0.00","0.00","0.00","0.00","0.00"
"14973","Service 811: Inner Harbor Coordination","Output","92811","Staff hours for clean/safety teams","39,000.00","39,000.00","39,000.00","41,080.00","41,440.00","41,440.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14974","Service 812: Small Business Resource Center","Output","92802","# of Seminars and training sessions","100.00","100.00","110.00","120.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14974","Service 812: Small Business Resource Center","Output","92803","# of microloan applications reviewed","28.00","30.00","33.00","35.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14974","Service 812: Small Business Resource Center","Effectiveness","92804","SBRC program cost per business started","496.00","420.00","399.00","578.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14974","Service 812: Small Business Resource Center","Outcome","92805","# of assisted new businesses still in operation after one year","300.00","545.00","572.00","800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14974","Service 812: Small Business Resource Center","Efficiency","92806","# of Business Counseling & Seminar attendees per FTE","1,480.00","1,500.00","1,650.00","1,700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14975","Service 813: Emerging Technology Center","Efficiency","92797","ETC program cost per job created","1,435.00","1,435.00","1,515.00","1,576.00","2,890.00","1,419.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14975","Service 813: Emerging Technology Center","Output","92798","# of jobs created by all current companies","450.00","450.00","450.00","450.00","300.00","480.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14975","Service 813: Emerging Technology Center","Output","92799","# of new ETC companies","33.00","33.00","35.00","35.00","25.00","35.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14975","Service 813: Emerging Technology Center","Outcome","92800","% of companies leaving ETC in the FY and basing business in City","75.00","75.00","70.00","70.00","65.00","57.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14975","Service 813: Emerging Technology Center","Effectiveness","92801","% of total graduates still in business","82.00","82.00","80.00","80.00","80.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14977","Service 815: Live Baltimore","Output","97616","# of attendees at Live Baltimore events","1,103.00","1,500.00","1,550.00","1,550.00","1,550.00","1,600.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14977","Service 815: Live Baltimore","Outcome","97617","% of available Resident Retention Tax Credits utilized by City homebuyers","0.00","15.00","1.00","1.00","0.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14977","Service 815: Live Baltimore","Effectiveness","97618","# of Live Baltimore customers who purchased a home in the City","0.00","450.00","1,190.00","1,230.00","1,250.00","1,275.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14977","Service 815: Live Baltimore","Effectiveness","97619","% of neighborhoods in which Live Baltimore clients purchased homes","54.00","55.00","77.00","78.00","76.00","76.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14977","Service 815: Live Baltimore","Effectiveness","97620","# of Live Baltimore Customers who used a City or State incentive","200.00","200.00","375.00","375.00","375.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14982","Service 861: Controversies","Effectiveness","92324","% of repayment versus amount negotiated for collection cases","80.00","78.00","93.00","73.00","67.00","76.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14982","Service 861: Controversies","Effectiveness","92326","% payout of damages claimed","1.00","1.00","1.00","1.00","2.50","2.50","0.00","0.00","0.00","0.00","0.00","0.00"
"14982","Service 861: Controversies","Output","92327","# of lawsuits handled","420.00","500.00","400.00","430.00","460.00","460.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14982","Service 861: Controversies","Effectiveness","97974","% of clients rating services good or excellent","92.00","89.00","88.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14983","Service 862: Transaction","Effectiveness","92321","% of bill reports submitted on time","90.00","90.00","90.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14983","Service 862: Transaction","Effectiveness","92322","% of PIA requests answered on time","100.00","85.00","90.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14983","Service 862: Transaction","Output","92323","# of PIA requests handled","450.00","300.00","350.00","350.00","350.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14983","Service 862: Transaction","Effectiveness","97974","% of clients rating services good or excellent","92.00","89.00","88.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14984","Service 869: Minority and Women's Business Opportunity Office","Effectiveness","92315","Application review/process turnaround time (days)","35.00","35.00","30.00","30.00","39.00","35.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14984","Service 869: Minority and Women's Business Opportunity Office","Effectiveness","92316","Application initial review turnaround time (days)","7.00","7.00","15.00","15.00","30.00","30.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14984","Service 869: Minority and Women's Business Opportunity Office","Output","92317","# of MBE/WBE certifed businesses","1,350.00","1,350.00","1,200.00","1,250.00","1,550.00","1,550.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14984","Service 869: Minority and Women's Business Opportunity Office","Output","92318","# of trainings/outreach sessions provided","2.00","8.00","12.00","12.00","16.00","16.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14984","Service 869: Minority and Women's Business Opportunity Office","Output","92319","# of applications approved","280.00","300.00","125.00","200.00","150.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14985","Service 871: Representation and Advice for Law Enforcement","Outcome","92328","% clients rating services good or excellent","92.00","89.00","88.00","90.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14985","Service 871: Representation and Advice for Law Enforcement","Output","92436","# of misconduct cases resolved","0.00","164.00","100.00","103.00","180.00","180.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14985","Service 871: Representation and Advice for Law Enforcement","Effectiveness","97601","% of cases resolved prior to hearing","70.00","70.00","80.00","80.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14986","Service 106: Legislative Reference Services","Effectiveness","92192","% of online code updates completed within two days of notification","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14986","Service 106: Legislative Reference Services","Effectiveness","92195","% of legislative drafting completed on time","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14987","Service 107: Archives and Records Management","Outcome","92193","# of patrons using archives","100,000.00","118,000.00","146,114.00","710,416.00","112,152.00","115,516.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14987","Service 107: Archives and Records Management","Outcome","92194","# of records accessible online","413,879.00","441,879.00","429,472.00","473,633.00","444,814.00","457,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14988","Service 850: Liquor Licensing","Output","92311","Annual licenses renewed (liquor and adult entertainment)","1,245.00","1,230.00","1,230.00","1,245.00","1,100.00","1,100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14988","Service 850: Liquor Licensing","Efficiency","92312","% of violation fines collected within time allotted by Board order","0.00","80.00","85.00","85.00","85.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14988","Service 850: Liquor Licensing","Output","92313","Public hearings concerning new licenses, transfers & expansions","150.00","150.00","150.00","150.00","170.00","140.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14988","Service 850: Liquor Licensing","Output","97963","# of new ""B"" licenses issued","0.00","20.00","20.00","25.00","25.00","25.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14989","Service 851: Liquor License Compliance","Output","97958","# of violation/compliance hearings","65.00","120.00","120.00","120.00","130.00","130.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14989","Service 851: Liquor License Compliance","Outcome","97959","% of licensees that are violation free","0.00","85.00","85.00","85.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14989","Service 851: Liquor License Compliance","Effectiveness","97960","% of 311 calls abated or closed within 72 hours","85.00","85.00","85.00","85.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14989","Service 851: Liquor License Compliance","Effectiveness","97961","% of charged violations sustained at Board hearings","0.00","85.00","85.00","85.00","90.00","90.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14989","Service 851: Liquor License Compliance","Output","97962","# of inspections per FTE","0.00","625.00","625.00","625.00","625.00","625.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14990","Service 493a: Baltimore Museum of Art","Outcome","94795","Visibility value (number of impressions is a proxy measure for awareness of BMA as a cultural destination)","250.00","250.00","400.00","400.00","1,200.00","750.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14990","Service 493a: Baltimore Museum of Art","Efficiency","94796","# of tour guide hours donated ","14,000.00","12,000.00","11,500.00","11,500.00","9,500.00","10,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14990","Service 493a: Baltimore Museum of Art","Output","94797","Annual Attendance","200,000.00","205,000.00","225,000.00","205,000.00","241,000.00","265,100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14990","Service 493a: Baltimore Museum of Art","Output","94798","# of schoolchildren participating in free school tour program ","15,000.00","15,000.00","15,500.00","15,500.00","14,500.00","16,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14990","Service 493a: Baltimore Museum of Art","Efficiency","155200","# of volunteer and intern hours (other than tour guide)","4,000.00","4,500.00","5,500.00","6,000.00","6,000.00","6,200.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14991","Service 493b: Walters Art Gallery","Output","94782","Annual Attendance","175,000.00","152,565.00","152,565.00","152,565.00","150,000.00","150,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14991","Service 493b: Walters Art Gallery","Output","94783","# of Baltimore City students participating in free school programs","10,000.00","8,875.00","8,875.00","8,000.00","8,000.00","8,300.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14991","Service 493b: Walters Art Gallery","Effectiveness","94784","Total number of individuals participating in education programs","105,000.00","73,000.00","73,000.00","73,000.00","73,000.00","73,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14991","Service 493b: Walters Art Gallery","Efficiency","97685","# of total volunteer hours donated annually","30,000.00","30,000.00","30,000.00","40,000.00","25,000.00","28,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14991","Service 493b: Walters Art Gallery","Outcome","97686","# of schoolchildren served through the free bus subsidy program ","7,500.00","7,500.00","7,500.00","7,500.00","5,200.00","5,200.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14992","Service 493c: Baltimore Symphony","Output","94785","# of youth participating in education programs","15,000.00","20,000.00","20,000.00","20,000.00","50,000.00","55,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14992","Service 493c: Baltimore Symphony","Efficiency","94786","% capacity of attendance for Meyerhoff core programming","75.00","78.00","76.00","76.00","76.00","76.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14992","Service 493c: Baltimore Symphony","Output","94787","# of visitors among City residents","78,000.00","80,000.00","80,000.00","90,000.00","90,000.00","90,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14992","Service 493c: Baltimore Symphony","Output","94788","# of non-city/regional visitor attendance","230,000.00","235,000.00","235,000.00","235,000.00","235,000.00","235,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14992","Service 493c: Baltimore Symphony","Effectiveness","94789","Visibility value via media coverage","25.00","30.00","30.00","50.00","85.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14993","Service 493d: MD Zoo in Baltimore","Effectiveness","94790","% of rental customers rating facilities as good or excellent","100.00","100.00","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14993","Service 493d: MD Zoo in Baltimore","Output","94791","# of City residents attending ZOOmobile educational outreach program","11,500.00","10,100.00","10,100.00","10,100.00","10,100.00","10,100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14993","Service 493d: MD Zoo in Baltimore","Output","94792","# of total attendance at the Zoo (annually)","460,000.00","460,000.00","475,000.00","475,000.00","475,000.00","475,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14993","Service 493d: MD Zoo in Baltimore","Efficiency","94793","# of volunteer hours donated","32,500.00","32,500.00","32,500.00","32,500.00","32,500.00","32,500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14993","Service 493d: MD Zoo in Baltimore","Output","94794","# of website page views","2,150,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14994","Service 824: Events, Art, Culture, and Film","Output","92873","Annual attendance (all events)","2,000,000.00","1,100,000.00","1,500,000.00","1,500,000.00","1,650,000.00","1,700,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14994","Service 824: Events, Art, Culture, and Film","Outcome","92874","Economic impact to the City (in millions)","111,000,000.00","112,000,000.00","132,000,000.00","150,000,000.00","288,500,000.00","300,000,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14994","Service 824: Events, Art, Culture, and Film","Effectiveness","92875","Return on investment for City dollars","100.00","75.00","80.00","80.00","125.00","135.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14994","Service 824: Events, Art, Culture, and Film","Effectiveness","398761","# of print and digital media followers/subscribers and impressions (in millions)","0.00","0.00","0.00","0.00","6,500,000,000.00","6,500,000,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14994","Service 824: Events, Art, Culture, and Film","Output","398762","Total amount in grants/commissions/fees to artists/arts organizations awarded (in dollars)","0.00","0.00","0.00","0.00","2,300,000.00","2,300,000.00","0.00","0.00","0.00","0.00","0.00","0.00"
